gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NCAPG,2.2620950210082043e-12,2.003958478470486,0.375,0.083,4.090998845493337e-8
EMP2,2.287983941823172e-12,0.9456882568526984,0.536,0.172,4.137818958787207e-8
YBX1,2.6117577996862208e-12,0.7375230824891533,0.845,0.65,4.7233639807325305e-8
GOLIM4,2.9466872616829607e-12,0.778360617943733,0.839,0.617,5.3290839127536344e-8
IMPDH2,3.106700739390874e-12,1.11607054586259,0.575,0.228,5.6184682871883955e-8
CDC42EP1,3.135205814430199e-12,1.048353755932232,0.736,0.411,5.6700197153970147e-8
COPG2,3.313249136513862e-12,1.2406425642668906,0.553,0.206,5.992011063385319e-8
RABL6,3.4669178213458443e-12,0.5435800581843788,0.944,0.822,6.26992087990396e-8
RASAL1,3.4750436701580924e-12,1.5724147671266415,0.412,0.111,6.28461647748091e-8
CD47,3.931597234164897e-12,0.755482029249531,0.835,0.567,7.110293597987216e-8
PTMS,4.084320845611671e-12,0.8713940178923272,0.784,0.45,7.386494249288708e-8
CDCA7,4.28116841251686e-12,1.612313340751021,0.386,0.089,7.742493074036742e-8
MLXIPL,4.348302856302047e-12,2.367556619180743,0.311,0.044,7.863905715622251e-8
FOXQ1,4.366861361658951e-12,1.8588925034235402,0.421,0.122,7.897468772560213e-8
NDC1,4.499672106904034e-12,1.4283824378386698,0.454,0.133,8.137657005335947e-8
SNU13,4.506323787539146e-12,0.79517746851838,0.814,0.517,8.149686569764546e-8
CDC25B,4.506712373132087e-12,0.9877132711759067,0.666,0.328,8.150389326809378e-8
NUTF2,4.572876657044087e-12,0.9348964594383683,0.734,0.383,8.27004743426423e-8
BCL11A,4.615127376621164e-12,1.0978576672190539,0.606,0.267,8.346457860619376e-8
TNFRSF12A,4.784477969162165e-12,1.2695306202792793,0.569,0.239,8.652728407229776e-8
TRAF5,4.908505626636445e-12,0.986793873940594,0.713,0.35,8.877032425772011e-8
ATP5MC1,5.063740146874198e-12,0.8085291576999458,0.794,0.483,9.157774055621987e-8
SMARCA4,5.306766012885389e-12,0.8592293128912023,0.757,0.461,9.597286334303225e-8
PHB2,5.658966006558866e-12,0.93803391748504406,0.773,0.439,1.0234240022861709e-7
RUVBL2,5.87537265071848e-12,1.191460555631155,0.608,0.267,1.0625611438824372e-7
PREP,5.910321067660196e-12,0.8499965161552465,0.784,0.456,1.0688815650863465e-7
SNRNP40,5.9457049677066605e-12,1.2526145170837524,0.594,0.267,1.0752807434097495e-7
CD320,6.073497001768767e-12,0.9655905879123843,0.728,0.383,1.0983919327698816e-7
EMC9,6.402004540743691e-12,1.2032880557472623,0.507,0.172,1.1578025211934965e-7
UHRF1,6.439891551470114e-12,1.6915408555151938,0.423,0.122,1.1646543870833701e-7
KIF9,6.574183952168816e-12,1.7574595961397401,0.379,0.094,1.1889411677497304e-7
SPINK4,6.598487940662238e-12,1.274595975051085,0.697,0.394,1.1933365440687658e-7
PPM1H,7.020768234960058e-12,1.8821369582854,0.363,0.083,1.2697059352925264e-7
ELAVL1,7.540474355960765e-12,0.8268629784083588,0.827,0.556,1.3636947872755044e-7
SLC25A39,7.680611665171606e-12,0.6329280308523781,0.922,0.75,1.389038619646285e-7
SMTN,7.792676049379535e-12,0.9010676929931509,0.819,0.539,1.409305463530289e-7
HSPA8,8.013792901470091e-12,0.8457422742658993,0.847,0.7,1.449294446230866e-7
IARS,8.596442093423537e-12,1.3072306218354606,0.485,0.161,1.5546665525956466e-7
HSF4,8.64064380721042e-12,0.9909608057690314,0.606,0.25,1.5626604325340047e-7
H2AFZ,8.968630016533356e-12,1.2447151744884182,0.503,0.178,1.6219767384900575e-7
EBNA1BP2,9.383390008988097e-12,0.9457934864290161,0.718,0.4,1.6969860831254973e-7
CCNA2,9.566700393134006e-12,1.5694367129493534,0.454,0.144,1.730137766098285e-7
GRAMD1A,1.0026723402986725e-11,1.229165959385109,0.544,0.217,1.8133329274301492e-7
RRP1,1.0245753416340849e-11,1.5691380421026235,0.441,0.139,1.8529445053452425e-7
NCAPD3,1.1132996617540824e-11,1.0254327256695557,0.581,0.233,2.013402438282258e-7
AMOT,1.1141773899532725e-11,1.8112797572338581,0.359,0.078,2.0149898097304932e-7
ITGA2,1.1160408087275044e-11,1.1512392851060842,0.569,0.222,2.0183598025836918e-7
POLR3K,1.1200537999759145e-11,1.5214023108203436,0.435,0.133,2.0256172972564413e-7
TPGS2,1.1672341327812009e-11,1.0281387428255604,0.67,0.356,2.110942929134802e-7
DTL,1.1919176324785464e-11,2.111658687043522,0.336,0.067,2.155583038337451e-7
DUS1L,1.1932294536406848e-11,0.6413040926963249,0.889,0.65,2.1579554669091784e-7
TRIP6,1.2201590824543581e-11,0.8048941877831373,0.711,0.378,2.2066577006187066e-7
GTPBP4,1.3473467560316527e-11,1.148595362277706,0.577,0.25,2.4366766082832436e-7
CRLS1,1.3661289389195744e-11,0.9400556584617253,0.693,0.361,2.47064418603605e-7
HSD17B10,1.3885036274619642e-11,0.8551257412105011,0.697,0.344,2.5111088102649625e-7
HSD17B4,1.408055570825928e-11,0.6778475042166086,0.903,0.683,2.546468499838691e-7
RBFA,1.457078872966942e-11,1.0723219291527757,0.538,0.194,2.635127141760714e-7
PKMYT1,1.5382637445097212e-11,1.7198349792740693,0.384,0.094,2.7819499819458306e-7
DCTD,1.651324454007887e-11,0.8791506123129934,0.72,0.389,2.986420275073264e-7
TOMM40,1.6541442101364477e-11,0.8625892120613654,0.755,0.417,2.991519804031766e-7
EPHA1,1.7167066572614057e-11,1.369383874155801,0.499,0.178,3.104663989657252e-7
ID4,1.7596770257404434e-11,1.524694950016328,0.433,0.133,3.182375901051592e-7
ABHD11,1.9000769026533495e-11,0.9120383402533843,0.769,0.483,3.4362890784485826e-7
CTPS1,2.0270230942695983e-11,1.6743580402664668,0.408,0.122,3.6658712659865685e-7
TTPA,2.2019160659008786e-11,1.768018621163189,0.369,0.089,3.982165205181739e-7
WDR77,2.235746285466296e-11,1.0430329021232667,0.668,0.339,4.0433471572657965e-7
TNFRSF11A,2.283920208942064e-11,0.9450552063326412,0.643,0.311,4.130469697871723e-7
NUF2,2.297293681101035e-11,2.4175716974979133,0.307,0.056,4.154655622271222e-7
HOXA7,2.330100532589006e-11,1.3551827445248847,0.435,0.128,4.2139868131872175e-7
TP53I11,2.3863403739428248e-11,1.0333723455325545,0.643,0.311,4.3156965662755984e-7
TRIM16,2.4237341306861908e-11,1.0109395662412775,0.563,0.222,4.383323175345976e-7
PCCB,2.4554296519386775e-11,1.1676553457490284,0.551,0.228,4.4406445255310984e-7
LIPG,2.4596247962633906e-11,1.8437180012761623,0.373,0.094,4.448231444042342e-7
TKT,2.513933476983143e-11,1.148531517899392,0.563,0.239,4.5464486931240145e-7
IL17RB,2.5390304912161733e-11,2.0122790770775723,0.33,0.067,4.5918366433644494e-7
ILF2,2.5779990602325413e-11,1.0450973642920607,0.625,0.3,4.662311300430551e-7
CDT1,2.8583235284309282e-11,1.4597350424208313,0.4,0.117,5.169278101167334e-7
PRPF19,2.945693782036986e-11,1.301933595633137,0.495,0.178,5.327287204813889e-7
CHTF18,2.9491734023787775e-11,1.7894419421352055,0.396,0.111,5.333580098202019e-7
PLA2G12A,2.9828524342025047e-11,0.7443378452355234,0.804,0.489,5.39448862725523e-7
DDAH1,3.076572404475036e-11,0.7963347852812634,0.821,0.578,5.563981193493103e-7
USP1,3.1886635927587183e-11,0.9182911199259731,0.652,0.328,5.766698107504142e-7
SET,3.3975819668577796e-11,0.8453056745611972,0.74,0.45,6.144526987062294e-7
TRIM2,3.642908189323648e-11,0.67985000848592,0.862,0.6,6.588199460391817e-7
MIPEP,3.7260210105116943e-11,1.258732263213731,0.495,0.178,6.7385089975104e-7
SHCBP1,3.8431926440291034e-11,1.5476999229583108,0.379,0.094,6.950413896726634e-7
ATRAID,4.0222397532565366e-11,0.8765525191747034,0.649,0.289,7.274220593764446e-7
BUD23,4.157739879664443e-11,0.909912089314526,0.682,0.35,7.519272572373145e-7
LRP8,4.51329119209858e-11,2.0098638740494024,0.334,0.072,8.162287120910282e-7
GALNT6,4.608683879113401e-11,1.1814642914964286,0.522,0.194,8.334804795376586e-7
HMGCS2,4.6113184813713064e-11,0.6570921063524846,0.965,0.844,8.339569473560007e-7
PHF19,4.98458507331174e-11,1.1349307876001509,0.561,0.233,9.014622105084281e-7
PNPO,5.622090378003984e-11,0.8640712292695711,0.623,0.278,1.0167550448620205e-6
NARS,5.652613886122998e-11,0.6154137778627343,0.915,0.722,1.0222752213053443e-6
MUC5B,5.66124181102109e-11,1.170450050003325,0.511,0.206,1.0238355815231642e-6
TTLL3,6.045264244092133e-11,0.7544562474268046,0.858,0.611,1.0932860385440623e-6
AURKB,6.257559511835958e-11,1.5585736697844013,0.398,0.117,1.131679637715533e-6
MMP7,6.3102794082273e-11,3.12602102764002,0.299,0.056,1.1412140309779072e-6
TMTC2,6.459174772588499e-11,0.9258805978986516,0.555,0.217,1.16814175762263e-6
KCNN4,6.626218847069859e-11,1.0842941421009513,0.569,0.25,1.198351678492584e-6
TBC1D16,7.055650452485314e-11,1.172136350470934,0.581,0.261,1.276014384331969e-6
HIBADH,7.108408845855566e-11,0.9681699571931354,0.66,0.328,1.285555739772979e-6
MLPH,7.684841329014869e-11,0.600563995508526,0.959,0.828,1.389803554352339e-6
PHLDA1,7.838284761603063e-11,1.134295314259332,0.598,0.272,1.4175537991359138e-6
CUX1,7.996184146718725e-11,0.6053432573508915,0.895,0.722,1.4461099029340814e-6
CNPY2,8.077569604004004e-11,0.7535368590371758,0.757,0.45,1.460828462884124e-6
PSMB1,8.087390409624053e-11,0.6550023226811043,0.872,0.661,1.46260455558051e-6
ALDH7A1,8.218523467737113e-11,1.2029828874545188,0.474,0.161,1.4863199691402568e-6
SPC25,8.478122574044277e-11,2.1027929789748394,0.324,0.072,1.5332684675159075e-6
ATP5MF,8.503477256353509e-11,0.7749867622390224,0.746,0.439,1.537853861811532e-6
RAB23,9.181815366974228e-11,1.5115866867092018,0.441,0.156,1.660531309117289e-6
BORA,9.296988518452588e-11,1.5172973573486326,0.408,0.122,1.6813603735621506e-6
EPRS,9.330753696001228e-11,0.8118568997264384,0.777,0.517,1.6874668059218223e-6
STOML2,9.458463403218377e-11,0.9354049153364559,0.625,0.294,1.7105631064720436e-6
MCM5,9.488978077275205e-11,1.0850435211067468,0.567,0.244,1.7160816852752208e-6
PCBD1,9.684159352641452e-11,1.0044088295207285,0.631,0.306,1.7513802189252066e-6
ALCAM,9.721174294016779e-11,0.9198423795761985,0.645,0.306,1.7580743710729345e-6
ZDHHC4,9.760398601320957e-11,1.2273656807565543,0.507,0.194,1.7651680870488952e-6
RBBP7,1.0003299532386443e-10,0.9426351291158029,0.625,0.289,1.8090967204320882e-6
RECQL4,1.0056147864941618e-10,1.7433330761478638,0.363,0.094,1.8186543413746915e-6
THUMPD3,1.0084803777046424e-10,1.129841039875664,0.441,0.139,1.8238367630788457e-6
PLEKHS1,1.0613992750040776e-10,1.521651512710944,0.394,0.111,1.919540588844874e-6
ATOH8,1.0871455560765581e-10,1.391089860575275,0.419,0.128,1.9661027381644554e-6
TACC3,1.1218900736034833e-10,1.0698118043690013,0.61,0.306,2.0289381981118994e-6
CCT4,1.1502501160802196e-10,1.52685082313801,0.406,0.122,2.080227334931077e-6
STXBP6,1.1601724252842258e-10,1.0564438956911986,0.569,0.25,2.0981718311265222e-6
NOP56,1.187377823914952e-10,0.8477051364166119,0.724,0.428,2.1473727945501904e-6
KIF4A,1.1970226892807687e-10,2.3392401153202655,0.274,0.039,2.1648155335642704e-6
GRIN2B,1.20897437173567e-10,2.2725461695354783,0.28,0.044,2.186430151283959e-6
ITGB4,1.2787704317513844e-10,0.49594794311874923,0.938,0.811,2.3126563258223785e-6
PSPH,1.294863807572117e-10,1.4844073938658608,0.41,0.128,2.3417611959941733e-6
CCNI2,1.2973047746184602e-10,1.2832161372598343,0.454,0.156,2.346175684897485e-6
KRT80,1.3133222088329579e-10,2.485829273354132,0.262,0.033,2.3751432146744044e-6
TSN,1.329626885700623e-10,0.9032153342909823,0.699,0.389,2.4046302227895765e-6
LTA4H,1.3456678533571237e-10,0.6895156540134918,0.81,0.506,2.4336403127963583e-6
ADGRG1,1.363135067393531e-10,0.8599712099330974,0.732,0.411,2.465229769381201e-6
NDUFAB1,1.37246559371884e-10,0.7197955276871535,0.819,0.539,2.482104026240522e-6
DEK,1.393164314513288e-10,0.8616336944128464,0.73,0.428,2.5195376627972814e-6
TCOF1,1.444016730448199e-10,0.9929082698638381,0.551,0.233,2.6115042570155676e-6
UGT8,1.462492663718376e-10,0.8926359314870568,0.738,0.478,2.644917982334683e-6
CCT2,1.4638885808944125e-10,1.2017131614685344,0.421,0.122,2.647442498547545e-6
GRSF1,1.484644801961113e-10,0.6445047862087198,0.864,0.644,2.6849801243466732e-6
KARS,1.499866615636191e-10,0.9742620196336743,0.518,0.2,2.7125087743780513e-6
TCF19,1.5206472226226337e-10,2.001248195870085,0.322,0.072,2.750090502113033e-6
CXCL2,1.5483984078297147e-10,1.9699540647253198,0.332,0.078,2.800278520560039e-6
CDK2,1.5826269934005492e-10,1.3462584952305203,0.41,0.128,2.8621809175648935e-6
MICOS10,1.589262803955099e-10,0.5875105419440574,0.901,0.744,2.8741817809527968e-6
COPZ1,1.6057168180437406e-10,0.7311254048245163,0.804,0.483,2.9039388654321047e-6
TMEM141,1.6492639865093176e-10,0.5467847831721282,0.944,0.833,2.982693919602101e-6
MSI2,1.7017177950323264e-10,0.7972947253744469,0.777,0.478,3.077556632315962e-6
NOP2,1.7662483381598035e-10,0.96821320361443175,0.619,0.306,3.1942601195620046e-6
NARS2,1.816447435066128e-10,1.177213332870904,0.501,0.194,3.2850451863170924e-6
SDC3,1.8382033866034208e-10,0.8794298635069905,0.641,0.294,3.3243908246722863e-6
PPP1R9A,1.9141536263365767e-10,0.9560910605359492,0.513,0.189,3.461746833229699e-6
KCTD3,1.9400543591579274e-10,0.8105975988613293,0.724,0.439,3.5085883085371117e-6
HOXB5,2.0429944758562744e-10,0.8409204159586041,0.728,0.406,3.6947555095860723e-6
DNAJC24,2.0536847379317284e-10,1.5596745993531005,0.303,0.056,3.7140888485495308e-6
NELFCD,2.158732571369734e-10,0.6955202756092023,0.847,0.572,3.9040678553221635e-6
POLR1E,2.1641073277885177e-10,1.3582340626112623,0.412,0.128,3.913788102305534e-6
OTUD3,2.1961821456536994e-10,1.1538587184909601,0.503,0.189,3.971795410414716e-6
PTRH1,2.2117047736336665e-10,1.363667798107476,0.458,0.161,3.999868083116486e-6
RTKN,2.3047296921926168e-10,1.0543316590956935,0.561,0.244,4.1681036483303476e-6
CAPRIN1,2.409105109075626e-10,0.6629159192615276,0.796,0.511,4.356866589763269e-6
KIF18A,2.494204187565434e-10,2.2628296424099124,0.26,0.033,4.510768273212087e-6
PFAS,2.554314360793255e-10,0.918514641727066,0.594,0.267,4.619477521494601e-6
KIF15,2.62670766869829e-10,1.7558292870446612,0.328,0.072,4.750400818840857e-6
PBK,2.6885352547221285e-10,2.2388570179669984,0.278,0.044,4.862216008164969e-6
C9orf152,2.7387557328283687e-10,0.9225141084592474,0.567,0.244,4.953039742820105e-6
CSNK1E,2.8191047010200955e-10,0.8875363582844575,0.715,0.383,5.098350851794843e-6
CLDN1,2.9020973049276463e-10,3.277616842706426,0.233,0.022,5.2484429759616485e-6
CXXC5,2.9372575064318066e-10,0.8643008610708816,0.693,0.367,5.3120302003819225e-6
PPM1G,2.9571661810781946e-10,0.8403113025622877,0.668,0.356,5.348035038479915e-6
PTK7,2.982895634658955e-10,1.8607999563440625,0.338,0.089,5.39456675528072e-6
PCLAF,2.9909938739521616e-10,1.6698696515492881,0.348,0.089,5.4092124210424845e-6
NDUFV1,3.0791633800003614e-10,0.5045025316120173,0.963,0.844,5.568666972730654e-6
HOXA10,3.168998017021733e-10,0.9035848817559596,0.635,0.294,5.731132913783804e-6
ANKRD13B,3.1735544310353925e-10,1.8405382393636858,0.311,0.067,5.739373188527507e-6
NOP58,3.3211647095135534e-10,0.8282474404761024,0.645,0.317,6.006326377155261e-6
ENTPD2,3.3340870272291685e-10,1.0644691045296222,0.474,0.172,6.029696388743952e-6
TOMM7,3.3367980263306713e-10,0.6957625290579001,0.829,0.578,6.034599230619019e-6
DUOXA2,3.437546230417449e-10,1.3436360725033323,0.505,0.222,6.216802357709957e-6
GPCPD1,3.447200429656606e-10,0.8161903388738219,0.788,0.572,6.234261977033972e-6
NBEAL2,3.5049795624845007e-10,0.8847418370148767,0.746,0.439,6.3387555387532194e-6
KLK10,3.512935630820026e-10,3.79423834154302,0.212,0.011,6.353144088338017e-6
CAT,3.567848983610074e-10,0.5922728093628515,0.88,0.694,6.452454886858819e-6
AZGP1,3.62996197850391e-10,1.1485793435473155,0.421,0.133,6.564786238124322e-6
LYAR,3.632873194009032e-10,1.6079349872668756,0.381,0.117,6.570051171365335e-6
ABCC1,3.7907308627223134e-10,0.9038818985795455,0.658,0.333,6.8555367652333035e-6
COPS3,3.817255395946966e-10,1.0261169441816427,0.561,0.239,6.903506383570088e-6
MED24,3.9266510891196403e-10,0.8139370521480658,0.666,0.333,7.1013484946728695e-6
ARHGEF10,3.9601353802679246e-10,1.2340048081456583,0.499,0.206,7.1619048352145414e-6
PROM2,4.1018904059210785e-10,1.1906724700348739,0.429,0.139,7.41826879910827e-6
KIF20B,4.216647926560181e-10,1.1997374735305393,0.526,0.239,7.625807775184088e-6
ESD,4.221421157031659e-10,0.7821134916884344,0.744,0.456,7.634440162491755e-6
LCN15,4.2282723721451673e-10,2.357234687088496,0.338,0.094,7.646830585024535e-6
PDCD5,4.331673802974094e-10,0.9709047862149451,0.672,0.367,7.83383207267865e-6
PPIA,4.5729417666104414e-10,0.8332623636389993,0.728,0.45,8.270165184914984e-6
PITX1,4.663646946509602e-10,1.273324621792296,0.466,0.172,8.434205502762616e-6
PAQR4,4.712082163128181e-10,1.1029282319169122,0.458,0.167,8.521800592017316e-6
SEM1,4.810287611167272e-10,0.7850450177223908,0.763,0.433,8.699405144796012e-6
TMEM165,4.929929475545301e-10,0.7435167203729058,0.765,0.433,8.915777456523678e-6
GADD45GIP1,5.000450259321643e-10,0.6970011346710469,0.874,0.672,9.043314293983191e-6
CLIC1,5.068608957780641e-10,0.5533787733534196,0.899,0.739,9.166579300146288e-6
TMEM97,5.106544177838266e-10,1.0918165443074674,0.478,0.183,9.235185145620505e-6
REPS2,5.131187206067521e-10,1.318068956050796,0.41,0.128,9.279752062173112e-6
ARNTL2,5.163375714596057e-10,1.7507749743341359,0.324,0.078,9.337964979846969e-6
DARS,5.168453280123556e-10,0.802782996831433,0.715,0.417,9.347147757103452e-6
SNTB1,5.230872899718757e-10,1.1277019048613641,0.52,0.217,9.460033639141371e-6
KIF20A,5.291628455301412e-10,1.9318211034454948,0.289,0.056,9.569910061412605e-6
AHSA1,5.383634315732848e-10,0.5325566006291627,0.907,0.694,9.736302660002856e-6
COX16,5.390963605199615e-10,0.89469698941183,0.695,0.406,9.749557680003505e-6
NCS1,5.57125109848285e-10,2.3922034444376745,0.258,0.039,1.0075607611606235e-5
SMYD2,5.774640855165872e-10,1.0676766407934115,0.573,0.278,1.044343798656748e-5
DPH2,5.921989361347974e-10,1.2330741826922922,0.462,0.172,1.070991775999781e-5
POLQ,6.08045652685561e-10,1.7558225427604282,0.299,0.061,1.099650562881837e-5
POF1B,6.266150215609363e-10,0.6416340132878284,0.907,0.733,1.1332332664929533e-5
MDM2,6.408284591627916e-10,0.8400832247388353,0.724,0.4,1.1589382683959086e-5
HOXA9,6.474221773452363e-10,0.7282359504313987,0.827,0.594,1.1708630077288599e-5
ETV4,6.618618680244271e-10,2.1100886941668526,0.287,0.056,1.1969771883221763e-5
PRDX3,6.673813240537244e-10,1.2044914867436263,0.363,0.094,1.2069591245511606e-5
HBS1L,6.689630861412063e-10,0.4921029209863126,0.93,0.75,1.2098197412863717e-5
ZNF511,6.849070332977649e-10,1.0120779523707906,0.46,0.161,1.2386543697190078e-5
DCTPP1,6.908736808304697e-10,0.784402313443105,0.705,0.411,1.2494450517819044e-5
LSM4,6.958214982194428e-10,0.6728742753421131,0.839,0.594,1.2583931795298622e-5
IQANK1,7.04612077075744e-10,1.5825311443295187,0.328,0.083,1.2742909413914831e-5
CENPU,7.511199338773006e-10,1.418838270318661,0.353,0.094,1.3584004004170982e-5
TOMM20,7.529551716141753e-10,0.8235761335587297,0.687,0.383,1.361719427864236e-5
TXNRD3,7.669948976566523e-10,1.5736960957603596,0.295,0.056,1.3871102724120558e-5
AGPAT5,7.700194141334653e-10,1.030827729885668,0.544,0.244,1.392580110460372e-5
SEMA5A,8.059096898291247e-10,0.6368724305147107,0.858,0.628,1.457487674055972e-5
CKAP2L,8.140969490079461e-10,3.0535891997823867,0.239,0.033,1.4722943322808705e-5
KRTCAP3,8.378471891983145e-10,0.8512400593712015,0.652,0.344,1.5152466416651517e-5
TCERG1,8.430365839064175e-10,0.6707087899502839,0.784,0.478,1.524631661994756e-5
CDK6,8.460332745010216e-10,1.057941338399146,0.503,0.211,1.5300511769350977e-5
NT5DC2,8.519845807103654e-10,0.9073228037371243,0.46,0.167,1.5408141142146956e-5
CSTF3,8.536040542428066e-10,0.7421529131975053,0.819,0.561,1.543742932098116e-5
UTP20,8.541049685032686e-10,1.0764892267016082,0.499,0.206,1.5446488355381613e-5
ERH,8.781084706933949e-10,1.1195405816831001,0.491,0.206,1.5880591692490045e-5
SF3B3,8.875234389426786e-10,0.7937311836124943,0.713,0.422,1.6050861393278342e-5
TTC3,9.260644288436837e-10,0.4877929763533384,0.957,0.811,1.674787519563802e-5
PLEK2,1.0130073946990157e-9,0.9863212415179518,0.458,0.172,1.83202387331317e-5
MAP4,1.071723794370677e-9,0.623714768341259,0.88,0.656,1.9382124821193693e-5
RFC3,1.0886348813969195e-9,1.6290634095290568,0.338,0.089,1.9687961830063288e-5
SPATA33,1.1045525042047818e-9,1.0780013039611076,0.518,0.222,1.997583203854348e-5
TAMM41,1.1079468471006204e-9,0.827938538945008,0.687,0.361,2.003721872981472e-5
RRS1,1.1343369859556012e-9,1.0106699147223441,0.522,0.211,2.051448439100705e-5
TNFRSF10B,1.1495455831906025e-9,0.6572882447610405,0.8,0.5,2.0789531872002045e-5
TCF7,1.1546181417642252e-9,1.3914875043363082,0.373,0.111,2.0881269093806014e-5
KIF14,1.1577458415090677e-9,1.818503119053695,0.293,0.061,2.093783354369149e-5
CNN3,1.1789689214069555e-9,0.6497215128531293,0.876,0.661,2.132165294364479e-5
VANGL1,1.1852609121064204e-9,1.128082401041409,0.526,0.233,2.1435443595444615e-5
B4GALT2,1.1908207658807646e-9,1.2980030662962745,0.41,0.139,2.1535993550953627e-5
