p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,delta_pct
1.4837532555003932e-31,0.012896479756424162,0.078,0.203,2.683367762572461e-27,7,FAM122A,-0.125
1.5053093233052649e-31,0.10364873435505184,0.104,0.242,2.7223519111975713e-27,7,LRR1,-0.138
1.509719411869955e-31,0.054789904649631016,0.174,0.347,2.7303275563668134e-27,7,SF3A1,-0.173
1.533860196443876e-31,0.04237232985459638,0.095,0.228,2.7739861652687498e-27,7,TNFAIP1,-0.133
1.5743391397098814e-31,0.19170831366614727,0.128,0.279,2.8471923341653207e-27,7,TMEM161B,-0.15100000000000002
1.5765190161181461e-31,0.25570228645480664,0.151,0.314,2.8511346406496672e-27,7,PCYOX1,-0.163
1.6010997895244039e-31,0.09154126519401773,0.107,0.245,2.8955889693548845e-27,7,ANKMY2,-0.138
1.6850063562228533e-31,0.08730252557535678,0.086,0.213,3.0473339952290302e-27,7,BORA,-0.127
1.7294358356344286e-31,0.12222796456186877,0.19,0.371,3.127684708744864e-27,7,TAOK2,-0.181
1.7903222308234802e-31,0.03502468986257029,0.213,0.403,3.237797754444264e-27,7,MAFK,-0.19000000000000003
1.8678446233852403e-31,0.09744101367403249,0.22,0.408,3.3779970013922074e-27,7,RBM15,-0.18799999999999997
1.972529291084569e-31,0.1031845139625518,0.125,0.274,3.567319222926443e-27,7,SLC35E1,-0.14900000000000002
2.053385901433045e-31,0.1845470975559409,0.061,0.175,3.7135484027416624e-27,7,C5orf22,-0.11399999999999999
2.0859708536247077e-31,0.1675745858435458,0.143,0.301,3.772478288780284e-27,7,DUS3L,-0.158
2.0954915534276606e-31,0.08926921082707806,0.11,0.25,3.789696474373924e-27,7,MEAK7,-0.14
2.1292749224188686e-31,0.18462926257735335,0.188,0.37,3.850793697194524e-27,7,OAZ2,-0.182
2.138655606397919e-31,0.11777182692632227,0.114,0.257,3.867758664170637e-27,7,PLEKHH3,-0.14300000000000002
2.155215980206432e-31,0.11037729646970028,0.189,0.372,3.897708100203332e-27,7,KDM5D,-0.183
2.1855992713156155e-31,0.12755876417056375,0.202,0.389,3.95265628217429e-27,7,SURF6,-0.187
2.35153017147406e-31,0.15894429066873944,0.166,0.335,4.2527423151108375e-27,7,ZC3H12A,-0.169
2.362013778709718e-31,0.12373318196352034,0.082,0.208,4.271701918796525e-27,7,L2HGDH,-0.126
2.5028794916494153e-31,0.16058115783054452,0.176,0.35,4.5264575606479676e-27,7,SRM,-0.174
2.586267051078159e-31,0.14994280241551722,0.17,0.343,4.677263961874851e-27,7,DIS3,-0.17300000000000001
2.7246590713663723e-31,0.05030868564971991,0.086,0.213,4.9275459305660845e-27,7,TBC1D4,-0.127
2.8277213863359677e-31,0.040455550952415376,0.179,0.352,5.1139341271885975e-27,7,TMEM94,-0.173
2.9217358762412885e-31,0.1366816137519492,0.163,0.329,5.28395933218237e-27,7,INTS3,-0.166
3.1545031826056956e-31,0.026117792860259503,0.269,0.483,5.7049190057424006e-27,7,POLR2E,-0.21399999999999997
3.193052341148689e-31,0.0024766581307962277,0.086,0.214,5.774635158967404e-27,7,PXMP4,-0.128
3.3274299810654667e-31,0.0016261879437879934,0.091,0.22,6.0176571207568966e-27,7,C9orf40,-0.129
3.38866532521426e-31,0.00783888771424568,0.061,0.175,6.1284012406499895e-27,7,IPO11,-0.11399999999999999
3.4304216769951115e-31,0.29886228291195527,0.116,0.26,6.2039176028456594e-27,7,USP5,-0.14400000000000002
3.476688443312205e-31,0.13269325304371005,0.15,0.311,6.2875910497301226e-27,7,SENP2,-0.161
3.5327992506967725e-31,0.015408403674137983,0.11,0.248,6.389067444885113e-27,7,ANXA13,-0.138
3.607294304098388e-31,0.1892006115667355,0.128,0.276,6.523791748961935e-27,7,BTBD8,-0.14800000000000002
3.6256937627806832e-31,0.00870695223610829,0.089,0.217,6.557067169988865e-27,7,PELI2,-0.128
3.74128556440276e-31,0.09306839377387907,0.204,0.388,6.766114943222392e-27,7,ZNF22,-0.18400000000000002
3.8876837373602795e-31,0.2019407723149581,0.122,0.268,7.030876039016065e-27,7,SLC25A28,-0.14600000000000002
4.0031892227711825e-31,0.07924349983048809,0.226,0.419,7.239767709381683e-27,7,OFD1,-0.19299999999999998
4.1082102100867855e-31,0.0634197457719628,0.267,0.486,7.429698164941951e-27,7,PTOV1,-0.21899999999999997
4.308800887049916e-31,0.14494561822546415,0.139,0.293,7.792466404229773e-27,7,IGSF8,-0.15399999999999997
4.369787942307512e-31,0.14299846386204285,0.151,0.311,7.902761493663137e-27,7,NCK2,-0.16
4.542669636277329e-31,0.15895728123073793,0.117,0.26,8.21541803720755e-27,7,ITGA1,-0.14300000000000002
4.571555481869582e-31,0.044648235634890066,0.094,0.226,8.267658088961139e-27,7,ZCCHC2,-0.132
4.636677194299042e-31,0.2579641656832794,0.136,0.291,8.385430705889817e-27,7,LAMTOR2,-0.15499999999999997
4.679503106642036e-31,0.1756569403714477,0.177,0.35,8.462881368362122e-27,7,KIAA1191,-0.173
4.779463492584591e-31,0.008608122885698233,0.161,0.324,8.643659726339233e-27,7,ARHGEF10,-0.163
4.7982332514558314e-31,0.05360339423808291,0.141,0.296,8.677604835257872e-27,7,ERCC3,-0.155
5.0141117735311826e-31,0.12045048780493889,0.234,0.436,9.068021142431144e-27,7,NFATC2IP,-0.20199999999999999
5.108711848139011e-31,0.2345555247108284,0.156,0.321,9.239105377359402e-27,7,NGLY1,-0.165
5.1373147838485115e-31,0.07602615892267472,0.133,0.284,9.290833786590033e-27,7,TRMT1L,-0.15099999999999997
5.197614530064591e-31,0.006348665028256539,0.178,0.352,9.399885877621813e-27,7,CHD8,-0.174
5.431104842997632e-31,0.0745182277934775,0.12,0.264,9.822153108561217e-27,7,ATG14,-0.14400000000000002
5.590788090936727e-31,0.15453294715948732,0.207,0.396,1.011094026245907e-26,7,FAM219B,-0.18900000000000003
5.665247399142501e-31,0.10940997031542432,0.093,0.224,1.0245599921349214e-26,7,B9D1,-0.131
5.691963651358148e-31,0.0996778695826761,0.117,0.26,1.029391626348121e-26,7,CDK5RAP1,-0.14300000000000002
5.6970002445137174e-31,1.75483465102803,0.147,0.077,1.0303024942203058e-26,7,KCNK7,0.06999999999999999
5.711413364529774e-31,0.11490055165839275,0.117,0.259,1.0329091069752097e-26,7,SHANK2,-0.14200000000000002
6.354740014983002e-31,0.1579966651463529,0.098,0.231,1.149254731709676e-26,7,YRDC,-0.133
6.672138703273477e-31,0.19658870970566572,0.182,0.361,1.2066562844870083e-26,7,EPS15L1,-0.179
6.781938906039494e-31,0.11809499921973515,0.258,0.471,1.2265136511572425e-26,7,AKAP11,-0.21299999999999997
6.823297139048129e-31,2.0200490262586843,0.072,0.026,1.2339932875968541e-26,7,COL4A3,0.046
7.186761306043863e-31,0.16314778181703404,0.22,0.415,1.2997257821980325e-26,7,PNKD,-0.19499999999999998
7.192767773612774e-31,0.001759818424441173,0.098,0.23,1.3008120518578702e-26,7,ULK3,-0.132
7.254454321819564e-31,0.14761142995935006,0.12,0.264,1.311968064101068e-26,7,MYNN,-0.14400000000000002
7.3624076574595885e-31,0.007611880046008768,0.064,0.179,1.3314914248515665e-26,7,HAT1,-0.11499999999999999
7.395274592102064e-31,0.048575786893827466,0.158,0.321,1.3374354099816585e-26,7,TRNT1,-0.163
7.667753301698471e-31,0.06910302883026587,0.154,0.314,1.3867131846121684e-26,7,RBM19,-0.16
7.821293047178414e-31,0.04002977829782123,0.256,0.464,1.4144808475822162e-26,7,DMTF1,-0.20800000000000002
8.320589111563216e-31,9.930643433841979e-5,0.097,0.228,1.5047785408262075e-26,7,STK26,-0.131
8.519925611772874e-31,0.19088166848610422,0.128,0.276,1.540828546889124e-26,7,RAB11FIP3,-0.14800000000000002
8.620242071751583e-31,1.7505026946192368,0.113,0.052,1.5589707786762737e-26,7,LCNL1,0.061000000000000006
8.694269055339273e-31,0.023340046760258915,0.086,0.212,1.5723585586581075e-26,7,ZNF593,-0.126
8.947710475359793e-31,0.1230413473505807,0.133,0.285,1.6181934394688187e-26,7,TMEM179B,-0.15199999999999997
9.08612267516516e-31,0.22592738725359923,0.148,0.309,1.6432252858036192e-26,7,HOXB8,-0.161
9.592011585799243e-31,0.05656091741682712,0.09,0.218,1.7347152952917932e-26,7,SMOX,-0.128
9.755366974161521e-31,0.19253891968003356,0.153,0.315,1.764258117277111e-26,7,LATS1,-0.162
9.805610592149575e-31,0.07285342373972248,0.113,0.252,1.7733446755902506e-26,7,PRKAG2,-0.139
9.848284445158972e-31,0.14468258582959082,0.154,0.314,1.781062241907e-26,7,FLCN,-0.16
1.0171934193712233e-30,0.1736407961834855,0.12,0.263,1.8395942989328573e-26,7,ZBTB21,-0.14300000000000002
1.0323278413274703e-30,0.10069635465024807,0.153,0.314,1.86696490104073e-26,7,DDX6,-0.161
1.032979258946417e-30,0.20544649497333145,0.083,0.208,1.8681429898045953e-26,7,MAIP1,-0.12499999999999999
1.0414060675665903e-30,0.02757470097467346,0.198,0.381,1.8833828731941785e-26,7,ZCCHC7,-0.183
1.090377946166248e-30,0.057727950456067656,0.207,0.395,1.9719485156416594e-26,7,ACSF3,-0.18800000000000003
1.1359468642642687e-30,0.1772281817823005,0.148,0.307,2.05435990402193e-26,7,UTP25,-0.159
1.1359805272368148e-30,0.025486630646657682,0.101,0.235,2.0544207835077795e-26,7,TMEM242,-0.13399999999999998
1.193729826982663e-30,0.13445544179362612,0.078,0.2,2.1588603920981462e-26,7,GBP2,-0.12200000000000001
1.2924298051410525e-30,0.18260506714283964,0.128,0.275,2.3373593025975934e-26,7,POLR3A,-0.14700000000000002
1.3509081574631744e-30,0.021748698315053605,0.236,0.434,2.443117402772151e-26,7,CPNE1,-0.198
1.4119663112242338e-30,0.051674970828692546,0.07,0.187,2.553541073849027e-26,7,GNPDA1,-0.11699999999999999
1.4384776656865953e-30,0.11532077242123451,0.204,0.391,2.6014868583942077e-26,7,TAF4,-0.18700000000000003
1.4957301731137669e-30,0.045872332976394814,0.099,0.231,2.7050280180762475e-26,7,PIP4K2B,-0.132
1.5025454770397623e-30,0.07851662158071676,0.17,0.339,2.71735349522641e-26,7,WDTC1,-0.169
1.5788152235027778e-30,0.075263231014428,0.128,0.274,2.8552873317047736e-26,7,NDUFAF2,-0.14600000000000002
1.581470828874727e-30,0.1544086944634746,0.107,0.243,2.860089994019944e-26,7,ALDH3B1,-0.136
1.5886906277214983e-30,0.0037438345067482004,0.057,0.167,2.8731470002343297e-26,7,MED30,-0.11000000000000001
1.6415839256409876e-30,0.12842677421797122,0.112,0.251,2.968804529521726e-26,7,MAN2B1,-0.139
1.7542786641431785e-30,0.16240160675908494,0.23,0.428,3.172612964102938e-26,7,CMTR1,-0.19799999999999998
1.7684327655407236e-30,0.08803980476675832,0.076,0.197,3.198210656480399e-26,7,MAP1S,-0.12100000000000001
1.7937967332460363e-30,1.9963260695468106,0.158,0.087,3.2440813920754567e-26,7,GIMAP6,0.07100000000000001
1.817996059612305e-30,8.799208614496956e-4,0.251,0.457,3.2878458738088533e-26,7,USP12,-0.20600000000000002
1.8686227242467352e-30,0.09700250374041308,0.125,0.27,3.3794041968002207e-26,7,FAM8A1,-0.14500000000000002
1.8703094660905674e-30,0.12916773849967012,0.091,0.218,3.382454669424791e-26,7,YPEL2,-0.127
1.934446337764186e-30,0.1808839575421709,0.141,0.297,3.4984462018465306e-26,7,ALG12,-0.156
1.9408026823478003e-30,0.041704804468574386,0.102,0.236,3.509941651025997e-26,7,DRG2,-0.134
1.962154439648853e-30,2.256507562294701,0.223,0.149,3.5485563041049503e-26,7,SEPTIN6,0.07400000000000001
1.9799813378943563e-30,0.2601399092059762,0.18,0.354,3.580796249581943e-26,7,HNRNPLL,-0.174
2.0619196538576438e-30,0.012209748357475902,0.119,0.26,3.7289816940015487e-26,7,PRDM5,-0.14100000000000001
2.1196935161065192e-30,0.13604524504809157,0.093,0.221,3.83346572387864e-26,7,CWC22,-0.128
2.231427072501979e-30,0.1750640985071089,0.152,0.311,4.035535860619829e-26,7,ECD,-0.159
2.365386007565302e-30,0.10404560601604665,0.192,0.372,4.277800594681849e-26,7,SLC10A7,-0.18
2.3916911827419504e-30,1.4716750345405973,0.516,0.545,4.3253735039888176e-26,7,CD74,-0.029000000000000026
2.553430484326308e-30,0.07838765063595739,0.228,0.424,4.617879030904128e-26,7,HNRNPDL,-0.19599999999999998
2.608555052302541e-30,0.12965866602026788,0.105,0.239,4.7175718120891453e-26,7,LIG3,-0.134
2.6168009200578284e-30,0.1906763270064855,0.098,0.231,4.7324844639245826e-26,7,STK16,-0.133
2.6888973380030296e-30,0.18268784950993566,0.218,0.409,4.862870835778479e-26,7,SCAMP4,-0.19099999999999998
2.701373531748517e-30,0.28855426386083427,0.121,0.266,4.885434032167193e-26,7,ALG14,-0.14500000000000002
2.7259816040496826e-30,0.038744375389196506,0.097,0.228,4.929937730923851e-26,7,CBLL1,-0.131
2.738066335348245e-30,0.1591549372334773,0.14,0.293,4.951792967477301e-26,7,PPP2R2D,-0.15299999999999997
2.7683872259631135e-30,0.08150992499157605,0.066,0.18,5.0066282981542905e-26,7,KIAA0586,-0.11399999999999999
2.7716552662198434e-30,0.17390368340658457,0.105,0.241,5.0125385489585866e-26,7,MPG,-0.136
2.8060691389165166e-30,0.12519806199382688,0.11,0.247,5.07477603773052e-26,7,PAF1,-0.137
2.809410614128258e-30,0.11436284152968601,0.086,0.211,5.0808190956509544e-26,7,TRIAP1,-0.125
2.8539805380799668e-30,0.1800064021954385,0.175,0.346,5.16142380311762e-26,7,MUS81,-0.17099999999999999
2.8626270906914373e-30,0.027112915901974066,0.145,0.299,5.177061093515464e-26,7,ERCC6,-0.154
2.8859796559855048e-30,0.10089890996218281,0.166,0.331,5.219294207849785e-26,7,DDHD2,-0.165
2.911240677865881e-30,0.0023400106554803957,0.271,0.482,5.264978765920446e-26,7,DDX17,-0.21099999999999997
3.125315265553521e-30,0.025958719049559154,0.11,0.246,5.652132657753543e-26,7,EARS2,-0.136
3.1444987606853177e-30,0.03050199173190077,0.253,0.457,5.686826008699398e-26,7,TRIP10,-0.20400000000000001
3.184359115320031e-30,0.23145944102753352,0.193,0.374,5.758913460056276e-26,7,TASOR,-0.181
3.325331916459614e-30,0.07656755319341674,0.222,0.416,6.013862770917213e-26,7,PHIP,-0.19399999999999998
3.4476532526287926e-30,0.07778071480911886,0.142,0.296,6.235080907379171e-26,7,SDHAF1,-0.154
3.534689032415876e-30,0.1161501348328795,0.083,0.206,6.392485115124112e-26,7,PSMC6,-0.12299999999999998
3.5710430089668626e-30,0.13925388006418138,0.151,0.309,6.458231281716571e-26,7,SPRYD4,-0.158
3.7010771606994016e-30,0.11527063963388784,0.074,0.192,6.693398045124868e-26,7,DUSP12,-0.11800000000000001
3.728654585641504e-30,0.17232890841071036,0.144,0.298,6.743271818132659e-26,7,RFX1,-0.154
3.793359846671285e-30,0.14576985666526066,0.116,0.257,6.860291282705018e-26,7,UBE2C,-0.14100000000000001
3.795127972236806e-30,0.13605481401075092,0.085,0.209,6.863488937790264e-26,7,GBA,-0.12399999999999999
3.911537501088299e-30,0.07923408138033827,0.104,0.239,7.074015570718189e-26,7,CSNK1G1,-0.135
4.157020041556657e-30,0.15971455169262216,0.253,0.464,7.517970745155213e-26,7,THRAP3,-0.21100000000000002
4.224829738392641e-30,0.05781770527133162,0.171,0.338,7.640604581883091e-26,7,EHBP1,-0.167
4.530966643328274e-30,0.2114673275018859,0.084,0.208,8.194253174459184e-26,7,SVBP,-0.12399999999999999
4.564278884490826e-30,0.04273332386214801,0.241,0.439,8.254498362601659e-26,7,NUP85,-0.198
4.699770618240029e-30,0.0017849849077604674,0.058,0.166,8.499535163087093e-26,7,TMCC3,-0.10800000000000001
4.724987019357304e-30,0.13545958227544808,0.103,0.236,8.545139024507685e-26,7,HDAC8,-0.133
5.010570799580074e-30,0.09754859096223345,0.161,0.322,9.061617291040564e-26,7,KIAA0513,-0.161
5.045673683675957e-30,0.10607362879583704,0.119,0.261,9.125100856927968e-26,7,PTPN2,-0.14200000000000002
5.265995323710205e-30,0.019242504971359375,0.064,0.176,9.523552542929905e-26,7,COMMD9,-0.11199999999999999
5.3025901997342435e-30,0.09499024207952833,0.12,0.262,9.58973437621938e-26,7,SOS1,-0.14200000000000002
5.4078168572342545e-30,0.035583229867594435,0.115,0.252,9.78003678630815e-26,7,PLEKHA8,-0.137
5.4567985953575276e-30,0.06773946009759832,0.207,0.393,9.868620259704088e-26,7,ANKLE2,-0.18600000000000003
5.538088933668325e-30,0.09912335229381708,0.105,0.237,1.0015633836539166e-25,7,CHEK2,-0.132
5.569494272212541e-30,0.06293157480499656,0.077,0.197,1.007243039129638e-25,7,UBE2D4,-0.12000000000000001
5.880039803020492e-30,0.0013679302959985762,0.069,0.183,1.063405198376256e-25,7,PRCP,-0.11399999999999999
5.8919061680464316e-30,0.2589735319968321,0.201,0.385,1.0655512304911972e-25,7,PMVK,-0.184
5.947706561315102e-30,0.10674408775047685,0.205,0.388,1.0756427316138361e-25,7,PRMT2,-0.18300000000000002
5.962502387736162e-30,0.17974435106355702,0.128,0.274,1.078318556822085e-25,7,RAB3D,-0.14600000000000002
6.033551896762794e-30,0.030297997127237353,0.132,0.28,1.0911678605295513e-25,7,CDK5RAP2,-0.14800000000000002
6.0633868171499486e-30,0.1475379991241943,0.148,0.303,1.096563505881568e-25,7,NOL8,-0.155
6.092726686011215e-30,0.15469029934586753,0.197,0.376,1.1018696211651283e-25,7,SUPT16H,-0.179
6.622917550020586e-30,0.13863154683156526,0.17,0.337,1.197754638921223e-25,7,NUP188,-0.167
6.675947991432995e-30,0.003909150121908844,0.059,0.167,1.2073451942506573e-25,7,RNF125,-0.10800000000000001
6.8686494279212e-30,1.7093823961323902,0.103,0.046,1.242195249039549e-25,7,VPREB3,0.056999999999999995
6.912458331813829e-30,0.03363663825374674,0.079,0.2,1.250118089308531e-25,7,MRM2,-0.12100000000000001
6.950184910421316e-30,0.03987046905898162,0.156,0.315,1.256940941049695e-25,7,RNF168,-0.159
7.053150157449504e-30,0.14262292899604923,0.09,0.216,1.2755622059747429e-25,7,KAZALD1,-0.126
7.075750374069086e-30,0.04445993386522762,0.096,0.225,1.2796494551503943e-25,7,NUP93,-0.129
7.186325533262314e-30,0.16759715253828644,0.096,0.226,1.2996469726904895e-25,7,APEX2,-0.13
7.295670170688e-30,0.20978297820139413,0.138,0.29,1.3194219503689246e-25,7,ULK1,-0.15199999999999997
7.305635683481503e-30,0.26609292663750983,0.11,0.247,1.3212242133576299e-25,7,SCRN3,-0.137
7.332229943741891e-30,0.17924993227752828,0.108,0.243,1.326033785325721e-25,7,OXSM,-0.135
7.508002483713674e-30,0.0709030074330616,0.163,0.323,1.357822249179618e-25,7,CEP68,-0.16
7.574234337764218e-30,0.14489654927226175,0.166,0.33,1.3698002799846588e-25,7,ITPKC,-0.164
7.682354936764202e-30,0.16417761119596408,0.13,0.277,1.3893538903138059e-25,7,TMED5,-0.14700000000000002
7.75106396722635e-30,0.09774192992779246,0.225,0.419,1.4017799184728854e-25,7,BABAM1,-0.19399999999999998
7.973753193583709e-30,0.20180447987937233,0.094,0.222,1.4420532650596137e-25,7,ANO8,-0.128
8.035550823281442e-30,0.10715884141660115,0.111,0.247,1.4532293663904487e-25,7,NOM1,-0.136
8.076087160931348e-30,0.25518907154577286,0.121,0.264,1.4605603630544341e-25,7,CEP63,-0.14300000000000002
8.197379530195375e-30,0.2812424430179128,0.102,0.235,1.4824960880358335e-25,7,EPDR1,-0.133
8.244213384112865e-30,1.9419146120583222,0.15,0.081,1.4909659905168117e-25,7,CD72,0.06899999999999999
8.561739256324514e-30,0.14596661125578714,0.083,0.205,1.5483905445062885e-25,7,TMEM164,-0.12199999999999998
8.577713520005772e-30,0.10877461431481339,0.088,0.213,1.551279490093044e-25,7,NFYA,-0.125
8.749204140175245e-30,0.12359049935364164,0.077,0.195,1.5822935687506931e-25,7,EIF2AK3,-0.11800000000000001
8.862126245550028e-30,0.2815180540287918,0.081,0.201,1.6027155315077225e-25,7,TFB1M,-0.12000000000000001
9.233496180701607e-30,0.0733123024103336,0.123,0.265,1.6698777842798857e-25,7,NFYB,-0.14200000000000002
9.523021695817842e-30,0.22645544305975773,0.131,0.279,1.7222384736886566e-25,7,FAM174A,-0.14800000000000002
9.573842560616926e-30,0.15729537151332973,0.231,0.428,1.731429427087571e-25,7,AAAS,-0.19699999999999998
9.697758140110654e-30,0.19677077563356848,0.128,0.273,1.7538395596390119e-25,7,GPRIN3,-0.14500000000000002
9.718399860487225e-30,2.0328610499642004,0.203,0.128,1.7575726147691147e-25,7,RCSD1,0.07500000000000001
9.868391135994837e-30,0.14538396590571365,0.243,0.445,1.7846985369446664e-25,7,GOSR2,-0.202
9.895864181728325e-30,0.19875219150623247,0.126,0.27,1.7896670372655675e-25,7,SRPK2,-0.14400000000000002
1.0201060565006598e-29,0.0025888459262181085,0.296,0.517,1.8448618031814433e-25,7,MIA3,-0.22100000000000003
1.0309233095573976e-29,0.10580247835294121,0.095,0.223,1.8644248053345537e-25,7,DEAF1,-0.128
1.0346984885223632e-29,0.06282817288367903,0.113,0.251,1.871252216492694e-25,7,PIGQ,-0.138
1.0448960774808006e-29,0.08680150713678225,0.067,0.179,1.889694556124028e-25,7,GINS2,-0.11199999999999999
1.0678765121660614e-29,0.1861274152762702,0.141,0.292,1.931254672252322e-25,7,ATG7,-0.151
1.0861899230208119e-29,0.01834834611351499,0.063,0.173,1.9643744757831384e-25,7,ABCD4,-0.10999999999999999
1.1272921741469471e-29,0.13883350164247685,0.245,0.45,2.0387078969447539e-25,7,GGA1,-0.20500000000000002
1.1281896045665278e-29,0.09781776479084536,0.202,0.381,2.0403308998585655e-25,7,ITFG2,-0.179
1.1404274284243569e-29,0.04912380027728862,0.223,0.412,2.0624630043054495e-25,7,UBR5,-0.18899999999999997
1.1648148920802837e-29,0.20005501665013425,0.108,0.243,2.1065677323271932e-25,7,COMMD7,-0.135
1.1668143638973765e-29,0.14280342691746128,0.212,0.398,2.1101837771084054e-25,7,DHX30,-0.18600000000000003
1.1719892943144635e-29,0.18940226214811906,0.127,0.272,2.119542638767707e-25,7,CDK2AP2,-0.14500000000000002
1.199748002481214e-29,0.10832205779015269,0.094,0.221,2.1697442624872755e-25,7,GORAB,-0.127
